"UQNO","Q13GENDER","Q14AGE","Q15POPULATION","Q16MARITALSTATUS","Q24APDWRK","Education_Status","Province","Geo_type_code"
299110030000010176,2,57,1,5,1,4,2,1
299110030000010176,1,34,1,5,1,4,2,1
299110030000010176,2,20,1,5,2,4,2,1
299110030000012288,2,59,1,3,1,4,2,1
299110030000012288,2,39,1,5,2,4,2,1
299110030000012288,1,35,1,5,2,5,2,1
299110030000012288,2,17,1,5,2,4,2,1
299110030000012288,1,16,1,5,2,4,2,1
299110030000012288,1,12,1,5,NA,2,2,1
299110030000012288,2,9,1,5,NA,2,2,1
299110030000012288,1,3,1,5,NA,1,2,1
2.9911035002e+17,1,33,1,5,1,4,2,1
299110350020000704,1,62,1,1,2,2,2,1
299110350020000704,2,49,1,1,1,4,2,1
299110350020000704,2,23,1,5,2,4,2,1
299110350020000704,1,17,1,5,2,4,2,1
299110500010000512,2,30,1,5,2,4,2,1
299110690000001728,1,78,1,3,2,2,2,1
299110690000003776,2,87,1,1,2,4,2,1
299110690000003776,2,44,1,5,2,4,2,1
299110690000003776,2,27,1,5,2,5,2,1
299110690000003776,2,23,1,5,2,5,2,1
299110690000003776,1,29,1,5,2,5,2,1
299110690000003776,2,25,1,5,2,1,2,1
299110690000003776,2,15,1,5,2,4,2,1
299110690000003776,2,9,1,5,NA,2,2,1
299110690000003776,2,7,1,5,NA,2,2,1
299110690000008000,1,48,1,2,1,4,2,1
299110690000008000,2,38,1,2,2,4,2,1
299110690000008000,1,27,1,5,2,4,2,1
299110690000008000,2,10,1,5,NA,2,2,1
299110690000008000,1,5,1,5,NA,1,2,1
299110690000010112,2,66,1,3,2,5,2,1
299110690000010112,1,28,1,5,2,6,2,1
299110690000010112,2,18,1,5,2,4,2,1
299110690000012224,1,64,1,3,2,4,2,1
299110690000014272,2,57,1,3,2,4,2,1
299110690000014272,2,34,1,5,2,5,2,1
299110690000014272,1,37,1,5,2,4,2,1
299110690000014272,2,23,1,5,2,4,2,1
299110690000014272,2,16,1,5,2,4,2,1
299110690000014272,1,10,1,5,NA,2,2,1
299110690000014272,1,8,1,5,NA,2,2,1
2.9911109e+17,1,64,2,1,2,4,2,1
2.9911109e+17,2,66,2,1,2,4,2,1
299111090000001728,1,51,2,4,2,4,2,1
299111090000003200,2,62,2,4,2,6,2,1
299111090000003200,1,33,2,5,2,4,2,1
299111090000003200,1,24,2,5,2,5,2,1
299111090000006208,1,56,2,1,2,4,2,1
299111090000006208,2,59,2,1,1,5,2,1
299111090000006208,1,35,2,5,2,3,2,1
299111090000009216,2,43,2,4,2,5,2,1
299111090000009216,2,24,2,5,2,4,2,1
299111090000009216,2,21,2,5,2,4,2,1
299111090000009216,1,17,2,5,2,4,2,1
299111090000010688,1,42,2,1,1,5,2,1
299111090000010688,2,24,2,1,2,4,2,1
299111090000010688,1,14,2,5,NA,4,2,1
299111090000010688,2,8,2,5,NA,2,2,1
2.9911119004e+17,2,38,2,5,1,4,2,1
2.9911119004e+17,1,34,2,1,2,4,2,1
2.9911119004e+17,2,38,2,1,2,5,2,1
2.9911119004e+17,2,19,2,5,2,4,2,1
2.9911119004e+17,2,6,2,5,NA,1,2,1
2.9911119004e+17,1,3,2,5,NA,1,2,1
299111340000010304,2,66,1,3,2,3,2,1
299111340000025472,2,30,1,1,2,5,2,1
299111340000025472,1,34,1,1,1,5,2,1
299111340000025472,1,9,1,5,NA,2,2,1
299111340000025472,1,7,1,5,NA,2,2,1
299111340000025472,1,1,1,5,NA,1,2,1
299111340000033088,2,39,1,5,2,4,2,1
299111340000033088,1,14,1,5,NA,4,2,1
299112720000001600,1,70,2,1,2,2,2,1
299112720000001600,2,70,2,1,2,2,2,1
299112720000001600,2,22,2,5,2,5,2,1
299112720000007616,2,40,2,2,2,4,2,1
299112720000007616,1,52,2,2,2,5,2,1
299112720000007616,2,8,2,5,NA,2,2,1
299112720000007616,2,13,2,5,NA,3,2,1
299112720000010624,2,33,2,5,2,4,2,1
299112720000010624,1,2,2,5,NA,1,2,1
299112720000013632,1,48,2,1,2,5,2,1
299112720000013632,2,41,2,1,2,4,2,1
299112720000013632,1,15,2,5,2,4,2,1
299112720000019584,1,42,2,1,1,5,2,1
299112720000019584,2,40,2,1,2,5,2,1
299112720000019584,1,6,2,5,NA,1,2,1
299112720000019584,2,21,2,5,2,5,2,1
299112760000006592,1,44,1,1,2,6,2,3
299112760000006592,2,43,1,1,1,6,2,3
299112760000006592,1,16,1,5,2,4,2,3
299112760000006592,1,6,1,5,NA,1,2,3
299112760000008896,2,72,1,3,2,4,2,3
299112760000008896,2,29,1,5,2,5,2,3
299112760000008896,1,29,1,5,2,4,2,3
299112760000013504,1,22,1,5,1,2,2,3
299112760000018112,1,62,4,4,2,6,2,3
299112760000020416,1,76,4,1,2,4,2,3
299112760000020416,2,58,4,1,1,5,2,3
299113080000001088,1,59,1,1,2,5,2,1
299113080000001088,2,57,1,1,2,4,2,1
299113080000001088,2,28,1,5,2,5,2,1
299113080000001088,1,22,1,5,2,6,2,1
299113080000001088,1,19,1,5,2,5,2,1
299113080000001088,2,9,1,5,NA,2,2,1
299113080000001088,1,7,1,5,NA,2,2,1
299113080000003008,2,33,1,5,1,6,2,1
299113080000003008,1,13,1,5,NA,3,2,1
299113080000003008,2,3,1,5,NA,1,2,1
299113080000004928,1,52,1,1,2,5,2,1
299113080000004928,2,46,1,1,1,6,2,1
299113080000004928,2,7,1,5,NA,2,2,1
299113080000004928,1,5,1,5,NA,1,2,1
299113080000010624,2,44,1,5,2,5,2,1
299113080000010624,1,23,1,5,2,4,2,1
299113080000010624,1,8,1,5,NA,2,2,1
299113080000010624,1,5,1,5,NA,1,2,1
299113080000012480,1,54,1,1,1,5,2,1
299113080000012480,2,54,1,1,1,4,2,1
299113080000012480,2,26,1,5,2,5,2,1
299113080000012480,2,16,1,5,2,4,2,1
299113080000014400,2,48,1,3,1,4,2,1
299113080000014400,2,25,1,5,1,6,2,1
299113130000004928,2,48,1,5,2,4,2,1
299113130000004928,2,17,1,5,2,4,2,1
299113130000007808,1,64,1,1,2,4,2,1
299113130000007808,2,46,1,1,2,4,2,1
299113130000007808,2,19,1,5,2,5,2,1
299113130000010688,1,67,1,1,2,4,2,1
299113130000010688,2,67,1,1,2,4,2,1
299113130000010688,1,23,1,5,1,5,2,1
299113130000010688,2,22,1,5,2,5,2,1
299113130000010688,1,16,1,5,2,4,2,1
299113130000010688,1,13,1,5,NA,2,2,1
299113130000010688,1,12,1,5,NA,2,2,1
299113130000010688,2,11,1,5,NA,2,2,1
299113130000010688,2,9,1,5,NA,2,2,1
299113130000010688,2,5,1,5,NA,1,2,1
299113130000010688,1,5,1,5,NA,1,2,1
299113130000013632,2,56,1,5,2,4,2,1
299113130000013632,2,45,1,5,2,5,2,1
299113130000013632,2,38,1,1,1,4,2,1
299113130000013632,1,26,1,5,2,4,2,1
299113130000013632,1,23,1,5,2,4,2,1
299113130000013632,1,18,1,5,2,4,2,1
299113130000013632,2,16,1,5,2,4,2,1
299113130000013632,1,12,1,5,NA,3,2,1
299113130000013632,1,5,1,5,NA,1,2,1
299113130000016512,2,58,1,5,2,4,2,1
299113130000016512,2,21,1,5,2,4,2,1
299113130000016512,1,7,1,5,NA,2,2,1
299113130000022272,2,65,1,3,2,4,2,1
299113130000022272,2,59,1,5,2,4,2,1
299113130000022272,1,26,1,5,1,5,2,1
299113130000022272,2,22,1,5,2,6,2,1
299113130000022272,1,6,1,5,NA,1,2,1
299113130000022272,2,5,1,5,NA,1,2,1
299113130000022272,2,31,1,5,1,5,2,1
299113210000009280,2,74,1,3,2,2,2,1
299113210000009280,2,28,1,5,2,5,2,1
299113210000009280,2,16,1,5,2,4,2,1
299113210000009280,1,10,1,5,NA,2,2,1
299113210000009280,2,7,1,5,NA,2,2,1
299113210000011520,2,51,1,1,2,4,2,1
299113210000011520,1,18,1,5,2,4,2,1
299113210000011520,2,14,1,5,NA,3,2,1
299113210000011520,2,9,1,5,NA,2,2,1
299113230000003392,1,59,1,1,2,5,2,1
299113230000003392,2,54,1,1,2,5,2,1
299113230000003392,2,13,1,5,NA,2,2,1
299113230000003392,1,7,1,5,NA,1,2,1
299113230000004928,1,68,1,1,2,5,2,1
299113230000004928,2,68,1,1,2,3,2,1
299113230000004928,2,38,1,5,2,4,2,1
299113230000004928,1,31,1,5,2,4,2,1
299113230000004928,2,30,1,5,2,4,2,1
299113230000004928,1,14,1,5,NA,4,2,1
299113230000004928,2,13,1,5,NA,3,2,1
299113230000009408,1,46,1,1,1,5,2,1
299113230000009408,2,42,1,1,2,4,2,1
299113230000009408,2,18,1,5,2,4,2,1
299113230000009408,1,17,1,5,2,4,2,1
299113230000010880,1,47,1,1,1,5,2,1
299113230000010880,2,46,1,1,1,5,2,1
299113230000010880,2,6,1,5,NA,1,2,1
299113240000008576,1,47,1,4,2,2,2,1
299113240000008576,2,52,1,5,2,2,2,1
299113240000011008,2,40,1,5,1,5,2,1
299113240000011008,1,27,1,5,2,4,2,1
299113610000006080,1,57,1,5,1,3,2,1
299113610000006080,2,30,1,5,2,4,2,1
299113610000006080,2,8,1,5,NA,2,2,1
299113610000006080,1,6,1,5,NA,1,2,1
299113610000006080,1,1,1,5,NA,1,2,1
299113670000000512,2,38,2,1,2,4,2,1
299113670000000512,2,16,2,5,2,2,2,1
299113670000000512,1,12,2,5,NA,2,2,1
299113670000000512,2,7,2,5,NA,2,2,1
299113670000000512,2,5,2,5,NA,1,2,1
299113670000000512,2,2,2,5,NA,1,2,1
299113670000000512,1,45,2,1,1,4,2,1
299113670000003584,1,58,1,2,1,4,2,1
299113670000003584,2,45,1,2,2,4,2,1
299113670000003584,2,19,1,5,2,4,2,1
299113670000003584,1,19,1,5,2,4,2,1
299113670000003584,1,13,1,5,NA,2,2,1
299113670000003584,2,0,1,5,NA,1,2,1
299113670000016000,1,27,2,5,1,4,2,1
299113670000022208,2,54,1,2,1,3,2,1
299113670000022208,1,52,1,2,2,2,2,1
299114180000001408,2,48,1,1,1,4,2,1
299114180000001408,1,47,1,1,1,4,2,1
299114180000001408,1,27,1,5,2,4,2,1
299114180000001408,2,17,1,5,2,4,2,1
299114180000001408,1,12,1,5,NA,2,2,1
299114180000004992,1,48,1,5,1,5,2,1
299114180000004992,1,40,1,4,1,6,2,1
299114180000004992,1,17,1,5,2,4,2,1
299114180000004992,2,48,1,5,1,5,2,1
299114180000006784,2,55,1,3,1,4,2,1
299114180000006784,2,20,1,5,2,4,2,1
299114180000006784,1,13,1,5,NA,2,2,1
299114180000008576,2,84,1,3,2,6,2,1
299114180000008576,2,62,1,3,2,4,2,1
299114210000001472,2,58,1,5,2,4,2,1
299114210000001472,2,42,1,5,2,5,2,1
299114210000003072,1,45,1,5,1,4,2,1
299114210000006272,2,68,1,3,2,4,2,1
299114210000006272,1,20,1,5,2,5,2,1
299114210000006272,2,12,1,5,NA,2,2,1
299114210000006272,2,47,1,5,1,5,2,1
299114210000006272,2,38,1,5,2,4,2,1
299114210000011072,2,36,1,5,1,5,2,1
299114210000012672,1,81,1,1,2,2,2,1
299114210000012672,2,34,1,5,2,5,2,1
299114210000012672,2,10,1,5,NA,2,2,1
299114210000014272,1,75,1,1,2,4,2,1
299114210000014272,2,63,1,1,2,4,2,1
299114210000014272,2,20,1,5,2,5,2,1
299114210000014272,2,16,1,5,2,4,2,1
299114210000014272,2,12,1,5,NA,2,2,1
299114600000004288,2,52,1,1,1,4,2,1
299114600000004288,2,29,1,5,2,4,2,1
299114600000004288,2,25,1,5,2,4,2,1
299114600000004288,2,17,1,5,2,4,2,1
299114600000004288,2,16,1,5,2,4,2,1
299114600000004288,2,13,1,5,NA,3,2,1
299114600000004288,2,11,1,5,NA,2,2,1
299114600000004288,1,8,1,5,NA,2,2,1
299114600000004288,1,8,1,5,NA,2,2,1
299114600000004288,1,5,1,5,NA,1,2,1
299114600000004288,1,4,1,5,NA,1,2,1
299114600000004288,2,33,1,5,2,4,2,1
299114600000011200,2,41,1,5,1,4,2,1
299114600000011200,2,6,1,5,NA,2,2,1
299114880000002304,2,54,1,5,1,2,2,1
299114880000002304,1,48,1,5,2,4,2,1
299114880000002304,2,21,1,5,2,4,2,1
299114880000007488,2,65,1,3,2,5,2,1
299114880000015296,2,37,1,3,2,5,2,1
299114880000015296,1,23,1,5,2,5,2,1
299114880000015296,2,9,1,5,NA,2,2,1
299115140000003328,1,70,1,1,2,2,2,1
299115140000003328,2,68,1,1,2,4,2,1
299115140000003328,2,39,1,5,2,4,2,1
299115140000003328,1,20,1,5,2,4,2,1
299115140000003328,2,16,1,5,2,3,2,1
299115140000005376,1,70,1,1,2,3,2,1
299115140000005376,2,68,1,1,2,4,2,1
299115140000005376,1,33,1,5,2,4,2,1
299115140000005376,2,29,1,5,2,4,2,1
299115140000005376,1,12,1,5,NA,2,2,1
299115140000005376,2,4,1,5,NA,1,2,1
299115140000007488,1,28,1,5,2,4,2,1
299115140000007488,1,15,1,5,2,4,2,1
299115140000007488,2,15,1,5,2,4,2,1
299115140000007488,2,28,1,5,2,4,2,1
299115140000007488,2,1,1,5,NA,1,2,1
299115140000007488,2,11,1,5,NA,2,2,1
299115140000007488,2,6,1,5,NA,2,2,1
299115140000011712,2,59,1,5,1,4,2,1
299115140000011712,2,32,1,5,2,5,2,1
299115140000011712,2,13,1,5,NA,2,2,1
299115140000015872,2,39,1,5,2,6,2,1
299115140000015872,2,6,1,5,NA,1,2,1
299115140000015872,1,48,1,5,2,5,2,1
299115290000002176,2,28,1,5,2,4,2,1
299115290000002176,1,22,1,5,2,4,2,1
299115290000002176,2,3,1,5,NA,1,2,1
299115290000006208,2,30,1,5,2,5,2,1
299115290000006208,2,25,1,5,2,5,2,1
299115290000010176,2,77,1,3,2,2,2,1
299115290000010176,1,41,1,5,1,4,2,1
299115290000010176,1,21,1,5,2,4,2,1
299115290000012224,2,33,1,5,2,5,2,1
299115290000012224,2,12,1,5,NA,2,2,1
299115290000014208,2,32,1,5,2,5,2,1
299115290000014208,1,12,1,5,NA,2,2,1
299115380000001984,2,46,1,5,2,5,2,1
299115380000001984,2,25,1,5,2,4,2,1
299115380000001984,2,23,1,5,2,4,2,1
299115380000001984,1,18,1,5,2,4,2,1
299115380000001984,2,0,1,5,NA,1,2,1
299115380000001984,2,0,1,5,NA,1,2,1
299115380000006784,2,41,1,5,1,4,2,1
299115380000006784,1,17,1,5,2,4,2,1
299115380000006784,2,4,1,5,NA,1,2,1
299115420000002304,1,30,1,2,1,4,2,1
299115420000002304,2,28,1,2,1,6,2,1
299115420000002304,1,5,1,5,NA,1,2,1
299115420000002304,1,1,1,5,NA,1,2,1
299115440000002496,1,54,1,1,2,5,2,1
299115440000002496,2,47,1,1,1,5,2,1
299115440000002496,1,16,1,5,2,4,2,1
299115440000002496,2,10,1,5,NA,2,2,1
299115440000009088,1,45,1,1,2,4,2,1
299115440000009088,2,30,1,1,1,4,2,1
299115440000009088,1,11,1,5,NA,2,2,1
299115440000009088,2,6,1,5,NA,1,2,1
299115440000009088,2,2,1,5,NA,1,2,1
299115520000002816,2,57,1,5,2,4,2,1
299115520000002816,2,21,1,5,2,4,2,1
299115520000006080,1,45,2,5,2,4,2,1
299115520000009408,1,53,2,1,1,4,2,1
299115520000009408,2,53,2,1,1,4,2,1
299115830000003776,2,72,1,4,2,4,2,1
299115830000003776,2,13,1,5,NA,3,2,1
299115830000003776,2,11,1,5,NA,2,2,1
299115830000005824,1,35,1,5,2,4,2,1
299115830000005824,2,50,1,5,2,2,2,1
299115830000005824,1,21,1,5,2,2,2,1
299115830000005824,2,15,1,5,2,4,2,1
299115830000005824,2,12,1,5,NA,2,2,1
299115830000005824,1,6,1,5,NA,2,2,1
299115830000009792,2,61,1,5,2,4,2,1
299115830000009792,2,28,1,5,2,4,2,1
299115830000009792,2,15,1,5,2,4,2,1
299115830000009792,1,14,1,5,NA,2,2,1
299115830000009792,1,10,1,5,NA,2,2,1
299115830000009792,1,3,1,5,NA,1,2,1
299115830000011776,1,55,1,2,2,5,2,1
299115830000011776,2,46,1,2,2,4,2,1
299115830000011776,1,8,1,5,NA,2,2,1
299116410000001280,2,39,1,5,2,4,2,1
299116410000001280,2,71,1,5,2,2,2,1
299116410000001280,2,37,1,5,2,5,2,1
299116410000001280,2,16,1,5,2,4,2,1
299116410000001280,1,11,1,5,NA,2,2,1
299116410000001280,1,6,1,5,NA,2,2,1
299116410000001280,1,5,1,5,NA,1,2,1
299116410000005504,2,65,1,3,2,4,2,1
299116410000009728,1,35,1,5,1,4,2,1
299116550000000512,1,67,1,5,2,1,2,1
299116550000000512,2,24,1,5,2,5,2,1
299116550000000512,1,6,1,5,NA,2,2,1
299116550000000512,2,1,1,5,NA,1,2,1
299116550000003904,2,71,1,5,2,2,2,1
299116550000003904,1,40,1,5,2,5,2,1
299116550000003904,1,33,1,5,1,4,2,1
299116550000003904,1,23,1,5,2,5,2,1
299116550000014080,2,41,1,5,2,4,2,1
299116550000014080,1,20,1,5,2,5,2,1
299116550000014080,1,11,1,5,NA,2,2,1
299116550000014080,2,16,1,5,2,4,2,1
299116840000057088,2,50,1,5,2,4,2,3
299116840000057088,2,27,1,5,2,5,2,3
299116840000057088,2,21,1,5,2,4,2,3
299116840000057088,2,2,1,5,NA,1,2,3
299116840000081984,1,54,1,1,2,4,2,3
299116840000081984,2,52,1,1,1,2,2,3
299116840000081984,1,34,1,5,2,2,2,3
299116840000106880,2,69,1,3,2,4,2,3
299116840000106880,1,45,1,5,2,4,2,3
299116840000106880,2,8,1,5,NA,2,2,3
299116840000156672,1,64,1,1,1,2,2,3
299116900000001728,2,60,4,5,2,6,2,1
299116900000001728,1,86,4,3,2,5,2,1
299116900000005312,2,54,1,4,1,6,2,1
299116900000005312,1,29,1,5,2,6,2,1
299116900000005312,1,25,1,5,2,6,2,1
299116900000012480,2,75,4,5,2,6,2,1
299117070000006208,1,59,4,1,1,4,2,1
299117070000006208,2,56,4,1,1,4,2,1
299117070000006208,1,21,4,5,1,5,2,1
299117520000001984,2,49,1,5,1,4,2,1
299117520000001984,1,39,1,5,2,4,2,1
299117520000001984,1,17,1,5,2,4,2,1
299117520000001984,2,16,1,5,2,4,2,1
299117520000001984,1,11,1,5,NA,4,2,1
299117520000001984,2,24,1,5,2,5,2,1
299117660000006912,1,32,4,1,1,5,2,1
299117660000006912,2,29,4,1,1,5,2,1
299117660000006912,2,4,4,5,NA,1,2,1
299117660000006912,2,1,4,5,NA,1,2,1
299117660000011008,1,63,4,2,2,4,2,1
299117660000011008,1,15,4,5,2,4,2,1
299117660000011008,2,58,4,2,2,4,2,1
299117750000008896,2,33,1,5,2,4,2,1
299117750000008896,1,32,1,5,2,5,2,1
299117750000012608,1,54,1,1,1,5,2,1
299117750000012608,2,48,1,1,1,4,2,1
299117750000012608,1,24,1,5,2,4,2,1
299117750000012608,1,13,1,5,NA,2,2,1
299117820000004416,1,35,1,5,2,4,2,1
299117820000004416,2,30,1,5,2,4,2,1
299117820000004416,1,6,1,5,NA,2,2,1
299117820000012032,2,44,1,5,2,5,2,1
299117820000012032,2,19,1,5,2,4,2,1
299117820000012032,1,11,1,5,NA,2,2,1
299118250000011392,2,59,4,2,1,5,2,1
299118250000011392,1,59,4,2,1,5,2,1
299118250000011392,1,41,4,5,2,5,2,1
299118250000011392,1,33,4,5,1,5,2,1
299118250000011392,2,21,4,5,2,4,2,1
299119030000002304,1,60,1,1,2,4,2,1
299119030000002304,2,44,1,1,2,4,2,1
299119030000002304,2,25,1,5,1,6,2,1
299119030000002304,1,22,1,5,1,5,2,1
299119030000002304,1,13,1,5,NA,4,2,1
299119030000002304,2,5,1,5,NA,1,2,1
299119030000004096,2,36,1,5,1,6,2,1
299119030000005888,2,53,1,5,1,4,2,1
299119030000007680,1,49,1,1,2,5,2,1
299119030000007680,2,41,1,1,1,4,2,1
299119030000007680,2,5,1,5,NA,1,2,1
299119030000007680,1,3,1,5,NA,1,2,1
299119030000013120,2,52,1,3,2,4,2,1
299119030000013120,1,31,1,5,1,4,2,1
299119030000013120,1,33,1,5,2,4,2,1
299119300000002432,2,73,1,3,2,2,2,1
299119300000002432,1,10,1,5,NA,2,2,1
299119300000002432,1,9,1,5,NA,2,2,1
299119300000002432,1,7,1,5,NA,2,2,1
299119300000002432,1,6,1,5,NA,2,2,1
299119550000001728,2,57,1,5,2,4,2,1
299119550000001728,2,36,1,5,1,6,2,1
299119550000001728,2,28,1,5,2,5,2,1
299119550000001728,1,13,1,5,NA,4,2,1
299119550000003392,1,76,1,1,2,4,2,1
299119550000003392,2,62,1,1,1,3,2,1
299119550000010176,1,42,1,1,1,5,2,1
299119550000010176,2,43,1,1,1,4,2,1
299119550000010176,1,18,1,5,2,4,2,1
299119550000010176,1,18,1,5,2,4,2,1
299119550000010176,1,12,1,5,NA,3,2,1
299119550000010176,1,11,1,5,NA,2,2,1
299119550000013632,1,64,1,5,2,5,2,1
299119550000013632,1,67,1,5,2,1,2,1
299119550000013632,1,47,1,5,2,4,2,1
299119860000004288,1,59,1,1,1,4,2,1
299119860000004288,2,56,1,1,2,5,2,1
299119860000004288,1,15,1,5,2,4,2,1
299119860000004288,2,13,1,5,NA,2,2,1
299119860000004288,2,2,1,5,NA,1,2,1
299119860000006720,2,49,1,4,1,6,2,1
299119860000006720,2,22,1,5,2,6,2,1
299119860000006720,2,13,1,5,NA,2,2,1
299119860000009088,2,58,1,3,2,2,2,1
299119860000011520,2,61,1,5,2,4,2,1
299119860000011520,1,26,1,5,1,3,2,1
299119860000016320,1,44,1,2,1,4,2,1
299119860000016320,2,34,1,5,2,4,2,1
299120140000013504,2,78,1,1,2,4,2,1
299120140000013504,1,64,1,1,2,4,2,1
299120140000017088,1,48,1,5,2,4,2,1
299120250000000576,1,35,1,5,2,5,2,1
299120250000002176,1,59,1,1,2,5,2,1
299120250000002176,2,55,1,1,2,1,2,1
299120250000002176,2,38,1,5,1,5,2,1
299120250000002176,1,35,1,5,2,5,2,1
299120250000002176,2,33,1,5,1,5,2,1
299120250000002176,2,33,1,5,1,5,2,1
299120250000002176,1,31,1,5,2,5,2,1
299120250000002176,1,15,1,5,2,4,2,1
299120250000002176,2,14,1,5,NA,3,2,1
299120250000002176,1,13,1,5,NA,4,2,1
299120250000002176,2,11,1,5,NA,2,2,1
299120250000002176,2,11,1,5,NA,2,2,1
299120250000002176,2,10,1,5,NA,2,2,1
299120250000005376,2,61,1,4,2,4,2,1
299120250000006976,2,60,1,3,2,4,2,1
299120250000006976,2,36,1,5,2,5,2,1
299120250000006976,1,32,1,5,1,5,2,1
299120250000006976,1,29,1,5,1,4,2,1
299120250000010176,2,65,1,3,2,5,2,1
299120250000011776,1,62,1,1,2,4,2,1
299120250000011776,2,25,1,5,2,4,2,1
299120250000011776,1,24,1,5,2,5,2,1
299120250000011776,2,18,1,5,2,4,2,1
299120250000013376,1,65,1,3,2,2,2,1
299120250000013376,2,32,1,5,1,5,2,1
299120250000013376,1,23,1,5,2,4,2,1
299120250000013376,2,2,1,5,NA,1,2,1
299121120000002304,1,32,1,1,1,6,2,1
299121120000002304,2,27,1,1,2,6,2,1
299121120000002304,2,3,1,5,NA,1,2,1
299121120000002304,1,37,2,1,1,5,2,1
299121120000002304,2,36,2,1,1,6,2,1
299121120000002304,2,5,2,5,NA,1,2,1
299121120000002304,2,40,2,1,2,5,2,1
299121120000002304,1,40,2,1,1,5,2,1
299121120000002304,2,13,2,5,NA,3,2,1
299121120000002304,2,26,2,1,1,6,2,1
299121120000002304,1,25,2,1,1,4,2,1
299121120000002304,1,47,1,4,2,6,2,1
299121120000013376,2,78,4,3,2,5,2,1
299121120000017088,1,65,4,1,2,2,2,1
299121120000017088,2,57,4,1,1,6,2,1
299121120000020800,1,33,3,5,2,4,2,1
299121120000020800,1,31,3,5,2,4,2,1
299121120000020800,1,24,3,5,2,4,2,1
360100460000006400,2,66,1,5,2,2,3,2
360100460000006400,1,48,1,5,2,1,3,2
360100460000006400,2,35,1,5,2,4,3,2
360100460000006400,2,24,1,5,2,4,3,2
360100460000006400,2,7,1,5,NA,2,3,2
360100460000006400,2,6,1,5,NA,1,3,2
360100460000006400,1,3,1,5,NA,1,3,2
360100460000006400,1,3,1,5,NA,1,3,2
360100460000008576,2,82,1,3,2,2,3,2
360100460000008576,2,31,1,5,2,4,3,2
360100460000008576,1,28,1,5,2,4,3,2
360100460000008576,2,21,1,5,2,4,3,2
360100460000008576,2,17,1,5,2,4,3,2
360100460000008576,1,11,1,5,NA,2,3,2
360100460000008576,1,7,1,5,NA,2,3,2
360100460000008576,2,6,1,5,NA,1,3,2
360100460000008576,1,3,1,5,NA,1,3,2
360100460000008576,2,44,1,5,2,2,3,2
360100460000008576,2,16,1,5,2,4,3,2
360100460000010816,1,54,1,3,2,4,3,2
360100590000001600,1,53,1,5,2,4,3,2
360100590000001600,2,47,1,5,2,4,3,2
360100590000001600,1,23,1,5,2,4,3,2
360100590000004992,1,71,1,3,2,4,3,2
360100590000006720,2,30,1,2,1,5,3,2
360100590000006720,1,36,1,2,1,5,3,2
360100590000006720,2,4,1,5,NA,1,3,2
360100590000011776,1,39,1,5,2,4,3,2
360100590000011776,2,69,1,3,2,4,3,2
360101130000001920,1,56,1,1,2,2,3,2
360101130000003776,1,69,1,1,2,1,3,2
360101130000005696,2,43,1,5,2,5,3,2
360101130000005696,1,11,1,5,NA,2,3,2
360101130000005696,1,39,1,5,2,4,3,2
360101130000009472,2,29,1,5,2,5,3,2
360101130000009472,2,16,1,5,2,4,3,2
360101130000009472,1,14,1,5,NA,4,3,2
360101130000009472,2,8,1,5,NA,2,3,2
360101130000009472,2,5,1,5,NA,1,3,2
360101130000009472,1,56,1,3,2,4,3,2
360101130000009472,2,0,1,5,NA,1,3,2
360101130000011392,2,58,1,1,2,2,3,2
360101130000011392,2,19,1,5,2,4,3,2
360101130000011392,1,17,1,5,2,4,3,2
360101130000011392,1,1,1,5,NA,1,3,2
360101130000011392,1,57,1,1,2,3,3,2
360101130000015232,2,68,1,3,2,2,3,2
360101130000015232,1,35,1,5,2,2,3,2
360101130000015232,2,10,1,5,NA,2,3,2
360101130000015232,1,5,1,5,NA,1,3,2
360101130000015232,2,26,1,5,2,4,3,2
360101130000020928,2,78,1,3,2,1,3,2
360101130000020928,1,51,1,5,2,3,3,2
360101130000020928,2,31,1,5,2,5,3,2
360101130000020928,1,12,1,5,NA,2,3,2
360101130000020928,1,9,1,5,NA,2,3,2
360101270000006016,1,86,1,1,2,1,3,2
360101270000006016,2,72,1,1,2,2,3,2
360101270000006016,2,27,1,5,2,5,3,2
360101270000006016,1,23,1,5,2,5,3,2
360101270000006016,1,16,1,5,2,4,3,2
360101270000006016,2,5,1,5,NA,1,3,2
360101270000006016,1,5,1,5,NA,1,3,2
360101270000006016,2,4,1,5,NA,1,3,2
360101270000006016,1,1,1,5,NA,1,3,2
360101270000006016,2,45,1,5,2,1,3,2
360101270000008000,1,30,1,5,1,5,3,2
360101270000009984,2,67,1,3,2,1,3,2
360101270000009984,2,43,1,5,1,5,3,2
360101270000009984,2,20,1,5,2,5,3,2
360101270000009984,1,16,1,5,2,4,3,2
360101270000009984,1,6,1,5,NA,1,3,2
360101270000009984,1,4,1,5,NA,1,3,2
360101270000009984,2,2,1,5,NA,1,3,2
360101270000009984,1,3,1,5,NA,1,3,2
360101270000012032,2,43,1,1,2,4,3,2
360101270000012032,2,22,1,5,2,5,3,2
360101270000012032,2,19,1,5,2,4,3,2
360101270000012032,2,15,1,5,2,4,3,2
360101270000012032,2,9,1,5,NA,2,3,2
360101270000012032,1,6,1,5,NA,1,3,2
360101270000012032,1,3,1,5,NA,1,3,2
360101270000012032,1,0,1,5,NA,1,3,2
360101270000014016,2,84,1,3,2,1,3,2
